surface_m2,nb_pieces,nb_chambres,arrondissement,etage,nb_etages_immeuble,annee_construction,balcon,terrasse,parking,cave,ascenseur,renovation_recente,distance_metro_m,prix
96,2,1,8,5,7,1892,0,0,0,0,1,0,269,1214837
93,1,0,3,4,5,1970,1,0,0,1,0,0,343,1036436
132,4,3,1,6,8,1982,1,0,0,0,1,0,133,1629876
158,4,3,3,6,8,1979,1,0,0,1,0,0,242,1681966
235,3,2,11,1,3,1970,0,0,0,1,0,0,350,2370059
51,1,0,18,6,7,1981,1,0,1,0,1,0,108,555316
45,2,1,7,1,3,2011,0,1,0,0,1,0,182,760478
75,2,1,9,6,9,1961,0,0,1,0,1,1,80,1246282
31,3,2,4,5,6,1983,0,0,0,0,0,0,319,371120
54,2,1,10,4,7,1854,0,0,0,1,1,0,125,507912
66,1,0,18,4,5,1910,1,0,0,0,1,1,289,832226
78,4,3,16,1,3,1905,0,1,0,0,0,0,190,1239905
83,2,1,12,0,3,1951,0,0,0,0,0,1,409,998155
53,3,2,19,2,4,2012,0,0,1,1,1,1,628,663971
33,1,0,3,6,7,1968,0,1,0,1,1,0,889,355425
36,4,3,8,3,5,1862,0,0,0,1,1,0,456,526769
25,3,2,19,1,4,1875,0,0,0,0,1,1,215,267959
46,5,4,9,6,8,1913,0,0,1,1,1,1,439,638209
31,3,2,19,1,3,1988,0,0,0,1,0,1,661,268323
47,5,4,17,5,6,1911,0,0,0,1,1,0,474,464506
75,5,4,13,3,6,1973,0,1,0,0,0,1,709,740463
34,3,2,2,3,4,1919,1,0,1,1,1,0,700,417282
64,5,4,4,2,4,1924,0,0,0,0,1,1,359,803383
53,2,1,11,6,8,1859,0,1,0,0,0,0,503,481522
73,2,1,2,0,3,1993,0,0,1,1,0,1,587,765986
82,1,0,4,1,3,1861,0,0,0,1,0,0,191,734655
51,3,2,4,4,5,1937,1,1,1,1,1,0,194,705800
61,4,3,20,6,7,1899,1,0,0,1,0,0,231,422374
53,4,3,1,0,3,1992,1,0,0,1,0,0,459,703498
48,1,0,11,5,8,1908,1,1,0,0,1,0,134,545087
43,2,1,2,5,7,1911,0,0,1,0,0,0,169,484482
78,2,1,19,4,7,1921,0,0,0,0,1,0,309,735332
119,3,2,8,3,5,1899,0,0,0,0,1,0,175,2105323
112,2,1,20,2,3,1903,1,0,1,0,0,0,592,1021197
32,5,4,4,2,4,1903,0,1,0,1,1,1,460,448695
118,2,1,16,4,6,2005,0,0,1,0,1,0,191,2335085
38,2,1,15,0,3,1953,0,0,0,1,0,0,285,443513
66,4,3,5,4,5,1900,0,0,0,1,1,0,199,901152
72,3,2,5,2,4,1923,0,0,0,1,0,1,150,985466
29,1,0,15,3,4,2010,0,0,0,0,0,0,277,382344
56,3,2,17,4,7,1978,0,0,1,1,1,0,102,742889
122,1,0,3,6,8,1934,0,0,0,0,1,1,212,1293824
23,6,5,18,4,6,1918,0,0,1,0,1,0,440,224401
198,3,2,11,1,3,1978,0,0,0,0,0,0,189,2098967
24,2,1,6,0,3,1966,0,0,0,1,0,0,175,390476
71,3,2,12,4,5,1904,0,0,0,1,1,1,356,954720
30,1,0,17,3,6,1934,1,0,0,0,1,0,227,368875
77,4,3,14,4,7,1938,0,0,0,1,1,0,511,798467
109,5,4,6,3,5,2022,0,0,0,0,1,1,257,1789005
93,4,3,10,6,9,1922,0,0,1,0,1,0,1268,938753
101,2,1,16,7,10,1929,0,0,0,0,1,1,171,1764262
53,2,1,18,0,3,2017,1,0,0,1,0,1,464,543349
122,1,0,20,5,6,1959,0,0,0,0,1,0,825,1049788
172,3,2,6,0,3,1910,1,0,0,0,0,0,437,2373407
64,3,2,19,3,4,2013,0,0,1,0,1,0,294,696286
50,3,2,3,3,5,1952,0,0,0,0,1,0,84,607756
41,5,4,12,4,5,1962,1,0,0,0,1,0,203,543757
90,2,1,16,2,4,2001,0,0,0,0,1,1,303,1539405
104,1,0,3,6,9,1929,0,0,0,0,1,0,354,942145
50,1,0,16,2,5,1991,1,0,0,1,1,0,67,662657
137,2,1,4,2,3,1961,0,0,0,0,1,1,97,1809650
86,1,0,20,1,3,1947,0,1,0,0,0,0,197,803642
64,3,2,13,4,6,1937,0,0,0,0,1,0,367,634126
72,2,1,4,0,3,1949,1,0,1,0,0,0,126,848707
37,2,1,4,2,5,1969,1,0,0,0,0,0,213,465485
89,4,3,7,2,3,1978,0,0,0,0,1,1,310,1711272
38,2,1,12,1,4,1896,1,0,0,0,1,0,389,384471
47,3,2,2,0,3,1998,0,1,0,0,1,1,196,685720
59,2,1,16,1,4,1888,0,1,0,1,1,0,282,926747
157,3,2,7,3,4,1852,0,0,1,0,1,1,362,3000000
69,5,4,19,3,4,1993,1,0,0,0,1,0,479,742195
39,1,0,11,2,3,1917,1,0,0,0,0,0,198,509961
73,3,2,1,4,6,2003,0,0,0,1,1,0,221,968694
83,4,3,9,2,5,1862,0,1,0,0,1,0,601,1055271
114,3,2,5,2,4,1869,1,0,1,0,1,1,337,1740561
60,2,1,17,5,6,1932,1,0,0,1,1,1,202,830284
42,2,1,1,4,6,1876,1,0,0,0,1,1,320,671520
181,3,2,17,7,8,1979,0,0,1,1,1,0,420,1892215
73,5,4,12,2,5,1859,1,0,1,1,1,1,417,950181
40,1,0,13,6,7,1938,1,0,1,1,1,1,837,438675
60,1,0,11,5,8,1868,1,1,0,1,1,1,226,868057
47,2,1,13,6,9,1992,0,0,0,0,1,0,448,399536
118,2,1,13,7,8,1952,1,0,0,0,1,1,389,1293561
82,2,1,6,0,3,1896,1,0,0,0,1,0,352,1073317
52,2,1,6,0,3,2001,0,0,0,0,0,1,429,795156
104,2,1,20,4,5,1865,1,1,1,0,0,1,128,1133742
58,1,0,10,2,3,1930,1,0,0,0,0,1,887,757883
59,5,4,19,5,6,1981,0,1,0,0,1,1,288,651570
42,1,0,3,0,3,1962,1,0,0,0,0,0,652,430661
42,2,1,7,5,6,2008,0,0,0,1,1,1,164,829410
174,2,1,5,1,3,1915,0,0,0,1,0,0,171,2291872
101,5,4,8,2,5,1903,0,0,1,0,0,0,525,1519894
26,4,3,5,7,10,1851,0,0,1,0,1,0,276,327837
37,4,3,12,0,3,1910,1,0,0,1,0,1,392,466508
34,1,0,4,2,4,1864,0,0,1,0,1,1,373,511748
63,4,3,19,0,3,1909,1,0,0,0,0,1,690,565307
49,2,1,18,6,7,1961,0,0,0,0,1,0,905,417795
131,2,1,3,5,8,1892,0,0,0,0,0,0,576,1085690
51,3,2,7,5,8,1942,0,1,0,0,1,0,288,755491
164,4,3,8,3,6,2017,0,0,1,1,0,0,505,2581181
59,4,3,15,2,4,1879,0,0,0,0,1,0,485,594964
184,5,4,17,0,3,1912,0,1,0,1,0,1,621,2402332
55,5,4,19,2,4,1873,1,0,1,0,0,1,273,665421
56,2,1,4,3,6,2021,1,0,0,1,1,0,309,758935
100,2,1,16,4,6,1863,1,1,0,0,1,1,409,1732425
92,1,0,13,1,3,1877,1,0,0,0,0,0,437,739661
32,4,3,12,1,3,1991,0,0,0,0,1,0,252,345631
64,2,1,4,1,4,1957,0,0,0,1,1,0,141,713303
49,4,3,12,2,4,1883,0,0,1,1,1,1,321,732972
47,2,1,17,1,4,1927,1,0,0,0,1,0,407,542965
64,2,1,9,1,4,1861,0,0,0,0,1,0,312,714609
53,1,0,12,0,3,1910,0,0,0,1,0,1,245,617736
67,2,1,15,6,9,1954,0,0,0,1,1,0,300,916260
37,5,4,20,1,4,1889,0,1,1,1,1,1,481,423364
29,1,0,2,6,7,1997,0,0,1,0,1,1,444,307066
102,2,1,9,3,5,2019,0,0,0,0,1,0,314,1347752
111,1,0,14,4,6,1856,0,1,0,0,1,0,515,1069534
99,2,1,4,0,3,1928,0,0,1,0,0,0,129,1376423
62,2,1,4,4,5,1970,0,0,0,0,1,1,183,773674
51,2,1,6,2,5,1922,0,0,0,0,1,0,281,798044
44,4,3,5,0,3,1917,0,0,0,0,1,0,593,430159
40,2,1,17,6,7,1880,1,0,0,1,1,1,317,490492
59,2,1,13,4,6,1919,0,0,0,1,0,0,234,499750
110,3,2,20,1,3,1896,1,0,0,0,0,0,329,861786
42,1,0,17,3,5,1907,0,1,0,0,1,0,307,574556
110,2,1,19,2,5,1999,0,0,0,0,1,0,204,933376
30,3,2,1,5,6,1873,0,0,0,1,0,0,379,258881
69,2,1,17,4,6,1883,0,1,0,0,1,1,330,976068
77,3,2,3,0,3,1912,0,0,1,0,0,1,1058,830122
47,3,2,14,1,3,1996,1,0,1,0,0,0,426,493921
36,4,3,12,3,4,1873,1,0,0,0,1,0,346,390943
95,5,4,15,3,4,1913,0,0,0,0,0,1,571,1184442
63,1,0,6,3,4,1997,0,1,1,0,1,0,139,1208630
217,2,1,20,5,6,1965,1,0,0,1,1,0,182,1978617
111,2,1,2,4,7,1947,0,0,1,0,1,0,295,1384140
111,2,1,4,2,3,1876,1,0,1,0,0,0,618,1184001
22,4,3,13,6,8,1893,1,1,0,0,1,1,134,267372
43,4,3,13,0,3,1942,1,0,0,0,1,0,363,403267
34,3,2,17,4,6,1914,0,0,1,0,1,0,282,388393
24,3,2,6,7,10,1968,0,0,0,0,0,0,239,336176
60,1,0,11,3,4,2023,1,0,0,0,1,0,718,613284
94,3,2,19,3,6,1903,0,1,0,1,1,1,187,1160615
37,4,3,16,1,3,1969,0,0,0,0,1,1,561,587211
25,3,2,8,5,8,2016,0,0,1,0,1,0,433,374493
39,2,1,1,2,5,1856,0,1,0,1,0,0,362,463227
56,3,2,10,5,6,1903,1,0,0,1,1,1,120,710656
54,2,1,2,1,3,1892,1,0,1,1,0,1,90,825387
62,3,2,19,0,3,1869,1,1,1,0,1,0,360,562465
76,3,2,14,2,4,1933,1,0,1,0,0,1,630,1100512
61,2,1,3,2,5,2002,0,1,0,0,1,0,212,757440
96,4,3,9,6,8,1892,0,0,1,1,1,1,270,1504637
37,5,4,8,6,8,1976,0,0,0,0,1,0,293,608034
53,1,0,11,3,5,2004,0,0,1,0,0,1,321,607463
83,5,4,15,0,3,2002,0,1,0,1,0,0,470,1025612
71,3,2,6,1,3,1885,0,0,1,1,0,0,983,942207
153,4,3,2,4,6,1915,0,0,0,1,1,0,876,1583607
38,4,3,1,1,3,1970,1,0,0,1,0,0,231,474589
84,3,2,3,5,6,1858,1,0,0,1,1,0,181,881410
44,4,3,18,0,3,1932,0,0,1,0,0,0,314,432697
42,2,1,14,4,6,1928,0,0,1,0,1,1,324,478223
107,2,1,17,6,8,1870,1,0,0,0,0,1,74,1354111
60,3,2,2,3,4,1865,1,0,0,0,1,1,137,754535
70,4,3,19,6,9,1875,1,0,1,0,0,1,334,751186
46,5,4,9,5,7,2021,0,0,0,0,0,0,107,590632
47,3,2,8,4,6,1878,0,0,0,0,1,1,425,943272
29,3,2,10,3,5,1947,0,1,1,1,1,1,218,395073
67,2,1,9,2,4,2023,0,0,0,1,1,0,503,764194
36,6,5,8,6,7,1920,0,0,0,1,1,0,423,566564
57,2,1,7,4,7,1992,1,0,0,0,1,0,263,816408
96,4,3,6,5,8,1866,0,1,1,1,1,1,399,1642795
26,3,2,2,4,6,1986,1,0,0,0,1,0,102,329503
252,3,2,9,1,4,1881,0,1,0,0,1,0,262,2612548
41,2,1,9,7,10,1915,0,0,0,1,1,0,163,489407
58,6,5,19,1,4,1908,0,0,0,0,1,0,196,512250
70,3,2,9,6,8,2009,0,0,0,1,1,1,353,866571
41,5,4,2,1,4,1960,1,0,0,0,1,1,311,570117
48,1,0,19,2,5,2020,0,0,0,1,1,0,221,461438
109,3,2,16,3,5,1932,1,0,0,0,1,0,529,1441447
91,4,3,14,7,8,1959,1,0,0,0,0,0,490,1070042
54,4,3,20,6,7,1908,1,0,0,0,0,0,230,508334
61,5,4,1,6,7,1879,0,0,1,0,0,0,645,599807
66,1,0,13,2,3,1860,0,0,0,0,0,1,527,555836
82,1,0,2,0,3,1968,0,0,1,0,0,0,297,991850
85,3,2,14,4,6,2003,0,0,1,0,1,0,176,1078794
84,1,0,1,3,4,1943,1,0,0,1,1,0,73,1092790
49,6,5,15,5,7,1851,0,0,0,0,1,0,455,463036
65,2,1,18,5,6,2011,1,0,0,0,1,0,365,719290
102,3,2,9,3,6,2018,1,0,0,1,1,1,91,1556944
181,1,0,8,5,7,1880,1,0,0,0,1,0,226,2521255
64,3,2,7,6,7,1912,0,0,0,0,0,1,278,856026
46,2,1,9,7,10,1966,0,0,1,0,1,1,565,537216
40,1,0,9,4,7,1976,0,0,1,0,1,1,375,616732
84,2,1,11,5,8,1885,1,0,0,1,1,0,386,861557
28,2,1,4,3,4,1889,0,0,0,0,1,0,330,265602
85,6,5,7,0,3,1872,0,0,0,1,0,0,504,965404
85,2,1,7,1,3,2003,0,0,0,1,0,0,246,1233482
47,3,2,4,1,4,1867,0,0,0,1,0,0,178,432969
69,6,5,12,1,4,1928,0,0,0,1,1,0,186,786538
54,4,3,17,0,3,1883,0,1,1,0,1,0,243,618404
31,6,5,20,6,8,2005,1,0,0,1,1,1,158,291274
81,6,5,3,4,5,1956,0,1,0,1,1,0,399,953705
77,3,2,9,2,4,1898,1,0,1,0,1,0,387,954052
49,3,2,5,3,5,1911,1,1,0,1,1,0,198,749411
179,1,0,20,3,4,1891,0,0,0,1,0,0,325,1436880
61,2,1,16,0,3,1873,1,0,0,0,0,0,640,768600
25,4,3,8,2,4,2012,0,0,0,0,1,0,220,384143
105,3,2,16,6,9,1926,1,0,1,0,1,0,706,1671016
92,4,3,19,5,8,1944,1,0,0,1,0,1,118,957823
98,4,3,16,4,7,1932,1,0,0,0,1,1,326,1870583
37,2,1,18,3,6,1942,0,0,0,1,0,1,1316,396241
68,4,3,15,2,4,1871,0,0,1,0,1,1,572,905070
61,3,2,18,3,5,1954,1,0,0,0,0,1,512,627824
56,2,1,14,4,7,1934,0,0,1,1,0,0,343,595300
121,4,3,16,5,6,1910,1,0,0,1,1,0,533,1664153
62,2,1,5,1,4,2007,1,0,0,1,1,0,259,724828
50,4,3,8,5,6,1918,0,0,0,1,1,1,299,850109
49,3,2,16,2,3,1855,0,0,1,0,1,1,406,792468
36,2,1,1,3,6,1934,0,0,0,0,1,0,407,422370
65,4,3,11,4,5,1963,1,0,0,0,0,1,207,739346
126,3,2,11,3,4,1988,0,0,0,1,1,0,616,1371666
52,2,1,2,4,7,1873,0,0,0,1,1,0,647,520379
70,1,0,19,1,3,1928,0,0,0,0,1,0,180,666550
55,5,4,5,3,4,1959,0,0,0,0,0,0,151,702681
58,1,0,3,2,5,1953,0,0,0,1,1,0,785,486470
94,4,3,8,0,3,1900,0,0,0,0,0,0,304,1324257
35,2,1,4,1,3,1868,0,0,1,0,0,0,109,363422
29,3,2,13,4,6,1980,0,0,1,0,1,0,248,294983
105,5,4,14,1,3,1980,1,0,0,0,0,1,219,1156700
46,2,1,1,1,3,1977,0,0,0,1,0,0,811,437398
50,3,2,5,4,5,1941,0,0,0,0,1,0,77,624109
202,4,3,7,6,8,1880,1,0,0,1,1,1,292,3000000
92,4,3,6,5,6,1955,1,1,1,0,1,0,548,1609686
39,3,2,15,6,9,1973,0,0,0,0,1,0,261,426965
110,3,2,15,4,7,1962,1,0,1,0,0,0,1591,1584168
93,4,3,8,3,6,1985,0,0,0,0,1,0,236,1363266
20,4,3,2,5,7,1866,0,0,0,0,1,1,227,254097
66,4,3,14,2,5,1948,0,0,0,0,1,0,314,650205
36,2,1,16,0,3,1949,1,1,0,1,0,0,226,570315
58,6,5,10,2,3,1953,0,0,1,1,0,0,453,600137
181,2,1,15,2,4,1894,0,0,1,1,0,1,342,2427194
97,1,0,4,4,6,1946,0,0,0,0,0,0,429,1109173
104,2,1,12,4,7,1909,0,0,0,1,1,1,262,1333386
55,1,0,10,1,3,1963,0,1,0,0,0,0,85,594242
104,1,0,2,6,8,1870,0,0,0,0,1,0,268,1070649
42,2,1,4,4,7,1961,0,0,0,1,1,1,781,471124
66,1,0,20,3,5,1998,1,0,0,0,1,0,181,589968
94,3,2,6,7,8,1974,0,1,0,0,1,0,1054,1135766
93,1,0,14,0,3,1877,0,1,1,1,0,0,303,1002070
30,2,1,3,5,8,1930,0,0,0,0,0,1,67,339232
158,1,0,15,2,3,1931,1,0,0,0,0,0,301,1570419
38,1,0,1,4,7,1895,1,0,0,1,1,0,157,430553
223,2,1,19,7,10,1893,1,0,1,0,1,0,707,1895964
96,3,2,1,3,5,1938,0,1,1,1,0,1,1020,1490848
91,6,5,13,0,3,2002,0,0,1,0,0,0,579,999920
40,4,3,8,0,3,1967,0,0,0,0,1,0,415,637059
47,4,3,18,2,3,2023,1,0,1,1,0,0,197,707842
151,2,1,3,5,6,1969,0,0,0,0,1,1,222,1583805
140,2,1,18,2,3,1912,0,0,0,0,1,1,743,1496274
56,1,0,20,2,4,1926,1,0,1,0,1,0,748,562518
54,4,3,9,5,8,1937,0,0,1,0,0,0,267,596165
55,1,0,6,1,3,1989,1,0,0,0,0,1,534,808796
110,3,2,20,6,7,1927,1,0,0,0,1,1,174,1081977
104,2,1,2,2,4,1913,0,0,0,0,1,1,202,1180183
75,2,1,4,0,3,2008,0,0,1,0,0,0,696,780525
66,6,5,18,1,4,1853,0,0,1,1,1,0,372,614157
56,4,3,7,7,9,1932,0,0,0,1,1,0,694,805429
213,4,3,11,3,6,1855,0,0,1,0,1,0,254,2102922
31,3,2,5,2,3,1940,1,0,0,0,0,1,493,414298
50,4,3,8,3,5,1871,0,0,1,1,1,0,175,816776
72,3,2,11,4,7,1994,1,0,1,0,1,1,465,1003858
29,5,4,20,2,3,1878,1,0,0,0,1,0,224,236163
46,2,1,20,5,7,1994,1,0,0,0,1,0,262,361411
180,3,2,15,2,5,1851,0,0,0,1,1,0,333,2011906
100,3,2,3,1,4,1881,0,1,0,0,1,0,207,978743
45,2,1,7,3,4,1999,1,0,1,0,1,1,189,909508
45,4,3,8,1,4,1952,1,0,0,1,1,0,186,819013
31,6,5,11,7,9,1981,1,0,0,1,1,1,250,402183
49,3,2,10,0,3,2015,1,0,1,1,0,0,682,514412
82,2,1,20,5,7,1966,0,0,0,0,1,0,296,669518
75,3,2,9,2,3,1990,0,1,0,1,0,0,638,878752
50,4,3,15,6,9,1910,0,0,0,0,1,1,130,680388
38,3,2,20,0,3,1913,0,0,1,1,1,1,305,396873
55,1,0,5,7,8,1926,0,1,1,0,1,1,357,774998
55,3,2,15,1,3,1882,0,0,0,1,0,0,117,549611
93,1,0,4,5,8,1947,0,0,1,0,1,0,206,1021149
69,4,3,5,3,5,2015,0,0,1,0,1,0,202,1011941
64,2,1,15,3,5,1975,0,0,1,0,0,1,83,975705
116,3,2,17,2,5,2006,1,0,0,0,1,0,197,1683038
139,4,3,8,6,7,1910,1,1,0,1,0,1,127,2576087
74,1,0,19,1,3,1881,1,0,0,1,0,0,433,536942
75,2,1,9,5,6,1988,0,0,1,1,1,0,826,873951
57,2,1,10,3,6,1867,0,1,0,0,1,1,365,740526
40,2,1,5,7,8,1894,1,0,0,0,1,0,454,413627
97,2,1,10,4,7,1870,0,0,0,1,1,0,581,928090
87,6,5,1,1,4,1861,0,0,1,1,0,1,179,1021814
60,4,3,4,3,4,1952,0,0,0,0,1,0,381,747406
69,5,4,5,0,3,1869,0,0,1,0,0,0,737,711312
111,5,4,7,2,4,1856,0,0,0,0,1,1,138,2136497
122,2,1,5,2,4,1940,0,0,0,0,1,1,372,1675383
22,2,1,20,6,7,1979,0,0,0,0,1,1,98,211021
44,2,1,8,6,8,1892,0,0,0,1,1,0,461,621426
60,4,3,17,0,3,1946,1,0,0,0,0,1,100,864018
36,3,2,1,3,5,1870,0,0,1,0,1,0,395,376410
70,2,1,18,1,3,1878,0,1,0,1,1,1,721,818011
45,2,1,12,2,3,1881,1,0,0,1,0,0,342,522924
71,3,2,3,0,3,2022,1,0,0,1,1,0,518,785433
46,3,2,20,5,7,1925,0,0,0,0,1,1,60,420800
47,5,4,14,7,10,1952,0,0,0,0,1,1,494,484616
71,2,1,16,1,3,1962,0,0,1,1,0,0,229,906729
100,5,4,18,2,4,1953,1,0,0,0,1,0,320,994744
84,2,1,10,1,4,1980,1,0,0,1,0,1,197,1013839
60,4,3,15,7,9,1888,0,0,0,0,0,0,167,586263
26,5,4,10,0,3,1900,1,0,0,1,0,0,108,278641
46,5,4,1,4,5,1965,0,0,0,0,0,0,301,442882
44,1,0,19,6,9,1857,0,0,0,0,1,0,250,361655
90,2,1,2,1,3,1959,1,0,1,0,1,0,67,1190004
66,3,2,13,4,6,1895,0,0,0,1,1,1,501,580967
68,2,1,16,0,3,1855,0,0,1,0,1,0,263,964890
40,3,2,8,5,6,1961,1,0,0,0,1,0,121,722869
125,5,4,3,2,3,1907,0,0,0,1,1,0,252,1353280
68,1,0,19,7,9,2018,0,0,0,0,1,0,313,636995
39,3,2,14,7,10,1971,0,0,0,1,1,0,504,358579
41,2,1,11,5,7,1964,0,0,0,1,1,1,203,517360
73,5,4,12,3,4,1903,0,1,0,0,1,0,497,890376
39,6,5,11,5,6,1925,0,1,0,0,1,1,343,466865
44,3,2,11,1,3,2018,1,0,0,0,0,0,784,431853
35,1,0,18,2,4,1897,1,0,0,1,0,0,563,309815
90,4,3,10,0,3,1919,0,0,1,1,1,0,145,1014235
39,3,2,16,4,6,2004,0,0,0,1,0,0,413,537520
136,2,1,8,5,8,1896,0,1,0,0,1,0,385,2121114
78,5,4,6,7,9,1966,0,0,0,0,1,0,346,1132897
35,6,5,19,4,7,1872,0,0,0,0,1,0,428,307004
84,3,2,13,5,8,1991,1,1,0,1,1,0,526,913194
125,3,2,15,6,7,1910,1,0,0,1,0,1,286,1520331
59,2,1,13,7,8,1975,0,0,0,1,0,0,652,471293
133,3,2,1,3,5,1925,0,1,1,1,1,0,205,1769548
79,2,1,2,1,4,2002,0,1,1,0,1,0,491,1093460
45,2,1,13,3,4,1914,0,0,1,0,0,1,564,442422
181,1,0,2,4,6,1945,0,0,1,0,1,0,593,2232612
31,2,1,11,4,5,2001,0,0,1,1,0,0,328,366852
52,2,1,13,7,10,1955,1,0,0,0,0,0,633,466311
60,3,2,10,6,7,1978,1,0,0,1,1,0,415,749197
164,3,2,15,2,4,1888,1,0,1,1,1,0,357,2450749
91,3,2,1,1,3,1893,1,0,0,1,0,0,352,919832
82,2,1,14,1,3,1954,0,0,0,0,1,0,216,919108
42,2,1,10,1,3,1943,0,0,0,0,0,0,353,385040
58,4,3,18,2,3,1982,0,0,0,1,0,1,275,608586
46,3,2,11,6,8,1972,0,0,0,1,0,1,396,526899
81,6,5,7,3,5,1973,1,0,0,0,1,0,268,1309622
114,2,1,15,4,5,1958,0,0,0,0,1,0,624,1098435
206,3,2,3,1,3,1921,1,0,0,0,0,0,1535,1935241
48,1,0,2,3,6,1914,1,0,1,0,1,1,164,660253
31,3,2,8,6,8,1928,1,0,0,1,1,0,193,535548
52,4,3,8,5,6,1937,1,0,1,1,1,0,240,856126
105,5,4,11,0,3,1992,0,0,1,0,0,0,580,1047648
40,6,5,16,6,7,1855,0,0,0,1,1,0,873,478311
61,2,1,2,2,3,1915,0,0,1,0,0,0,378,694489
83,3,2,5,4,6,1918,1,0,0,0,0,0,229,1071122
49,3,2,7,1,4,1964,0,0,1,0,1,0,438,811175
69,3,2,20,4,6,2016,0,0,0,1,1,0,261,574180
38,2,1,13,0,3,1954,0,1,1,1,0,1,400,421943
118,4,3,2,4,7,1947,0,1,1,0,1,0,158,1588754
54,5,4,3,4,6,1945,0,0,0,0,0,0,293,572877
68,2,1,9,1,4,2006,1,0,1,0,1,0,272,924622
26,2,1,10,7,9,1895,0,0,0,0,1,0,114,236036
36,1,0,13,0,3,1971,0,0,0,0,0,0,187,291121
103,3,2,13,6,9,1880,0,1,1,0,0,0,161,1140674
48,2,1,5,2,4,2001,0,0,1,0,1,1,154,795739
39,5,4,7,5,8,1968,0,0,0,1,1,0,175,577781
30,3,2,17,4,6,1975,1,1,1,0,1,1,183,538506
117,3,2,15,1,3,1992,1,0,0,0,0,0,419,1421767
89,3,2,5,2,5,1997,0,0,0,0,1,1,337,1297404
85,1,0,7,3,4,1981,1,0,0,0,1,0,157,1285426
143,5,4,2,6,7,1976,1,0,1,0,1,1,228,1954932
52,3,2,18,7,10,1957,0,0,0,1,1,0,253,456327
31,6,5,10,0,3,1987,0,0,1,0,1,1,159,385748
63,3,2,1,2,3,1890,0,1,1,0,0,0,397,693193
159,4,3,14,4,6,1902,0,0,1,0,1,0,239,1820068
64,1,0,19,3,6,1936,0,0,0,0,1,1,137,679561
112,3,2,16,7,9,1970,0,1,0,0,1,0,337,1794923
31,4,3,19,0,3,1925,1,0,0,1,0,0,245,272338
42,4,3,6,3,4,1897,0,0,0,0,0,1,252,611230
100,4,3,12,4,7,1992,1,0,1,0,1,0,335,1251238
67,2,1,3,1,4,1984,0,0,0,0,0,0,349,633694
58,6,5,7,5,8,1921,0,0,0,1,0,1,222,891104
111,6,5,3,0,3,2020,0,0,1,0,0,1,276,1508899
99,1,0,17,3,4,1853,1,0,1,0,1,0,188,1201280
68,5,4,15,4,7,1973,0,0,0,0,0,1,248,923390
22,2,1,19,2,3,1920,1,0,0,0,1,0,588,195679
62,3,2,19,0,3,1975,0,0,1,0,0,1,234,690592
77,2,1,11,7,8,1908,0,0,0,0,1,0,175,935279
27,6,5,20,6,7,1958,0,0,0,0,1,0,514,224721
76,1,0,2,7,10,1890,0,0,1,0,1,0,104,802016
114,3,2,7,7,10,1879,0,0,0,0,1,1,542,1726811
62,2,1,19,1,3,1972,0,0,0,1,0,0,429,576394
37,2,1,7,1,4,1995,0,0,0,1,1,1,259,570398
23,3,2,10,0,3,1879,0,0,1,1,0,0,379,221777
77,1,0,12,6,8,1984,1,0,1,0,1,1,247,1109591
28,4,3,18,5,7,1901,0,0,1,1,1,0,649,267162
85,6,5,6,4,7,1872,1,1,0,1,1,1,258,1446655
155,4,3,20,7,10,1973,1,0,0,0,1,1,170,1482150
42,4,3,8,4,5,2014,0,0,0,0,1,0,203,788774
55,2,1,5,1,4,1920,0,0,0,0,1,0,249,700357
160,2,1,3,1,3,1952,1,0,1,1,1,1,280,2266995
66,3,2,2,1,3,1902,1,0,0,0,0,1,225,857988
49,1,0,6,2,3,1954,1,0,0,0,0,0,572,690002
105,5,4,7,2,4,2022,0,0,1,1,0,0,297,1743999
50,1,0,8,5,7,1898,0,0,1,1,1,0,164,794660
41,5,4,4,1,3,1960,0,1,0,0,0,1,382,479031
84,1,0,12,5,7,1956,0,0,1,1,1,0,86,1148112
110,4,3,12,3,6,2002,0,0,0,0,0,0,283,1204956
41,2,1,17,7,9,1940,1,0,0,1,1,1,204,523197
69,1,0,19,5,8,2004,0,0,1,0,1,0,172,752065
56,4,3,9,7,9,1989,0,0,1,0,1,0,189,747750
61,2,1,12,2,4,2000,0,0,0,0,1,1,351,819049
37,4,3,17,1,3,1866,0,0,0,1,0,1,203,475674
88,3,2,10,3,6,1893,0,0,0,1,0,1,266,981504
136,1,0,19,1,3,1920,0,0,0,0,0,0,606,1117149
41,5,4,11,3,6,1974,1,0,1,0,1,0,278,523542
88,3,2,20,2,3,2001,0,1,0,0,1,0,286,904313
104,4,3,13,3,4,1942,0,0,0,0,0,1,456,1075157
68,3,2,4,7,9,1909,0,0,0,1,1,0,491,878878
86,3,2,15,2,4,1902,0,0,1,0,1,0,952,1159232
43,2,1,12,7,9,1923,0,1,0,0,1,1,339,585440
132,2,1,10,1,3,1993,0,0,1,1,0,0,289,1356366
110,3,2,7,1,3,1956,0,0,0,0,0,1,207,1612938
117,2,1,2,3,6,1947,0,0,0,0,1,0,357,1253658
34,2,1,7,6,8,1874,1,1,1,0,1,0,212,609232
80,3,2,8,5,6,1915,0,0,0,1,1,0,269,1211331
44,3,2,19,5,8,1899,0,0,0,0,1,0,162,365832
